Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,,
2023-11-14,4464.57763671875,5825.0,5900.0,5800.0,5825.0,50587800
2023-11-15,4541.22265625,5925.0,5975.0,5875.0,5900.0,74255700
2023-11-16,4541.22265625,5925.0,5925.0,5825.0,5850.0,36004500
2023-11-17,4522.06201171875,5900.0,5950.0,5850.0,5875.0,33963900
2023-11-20,4502.900390625,5875.0,5925.0,5825.0,5825.0,20014600
2023-11-21,4502.900390625,5875.0,5925.0,5825.0,5850.0,55094300
2023-11-22,4502.900390625,5875.0,5900.0,5825.0,5825.0,21111100
2023-11-23,4522.06201171875,5900.0,5950.0,5900.0,5950.0,36725600
2023-11-24,4502.900390625,5875.0,5925.0,5850.0,5925.0,27087900
2023-11-27,4522.06201171875,5900.0,5925.0,5875.0,5900.0,39719300
2023-11-28,4522.06201171875,5900.0,5925.0,5875.0,5900.0,58255800
2023-11-29,4483.73876953125,5850.0,5925.0,5825.0,5850.0,36796600
2023-11-30,4483.73876953125,5850.0,5925.0,5825.0,5850.0,117365000
2023-12-01,4522.06201171875,5900.0,5900.0,5825.0,5850.0,31365100
2023-12-04,4598.70703125,6000.0,6025.0,5900.0,5925.0,66145100
2023-12-05,4579.54541015625,5975.0,6000.0,5875.0,6000.0,58668400
2023-12-06,4445.41650390625,5800.0,5950.0,5800.0,5925.0,88747200
2023-12-07,4407.09375,5750.0,5825.0,5725.0,5800.0,97966700
2023-12-08,4368.771484375,5700.0,5775.0,5650.0,5750.0,98036700
2023-12-11,4426.2548828125,5775.0,5800.0,5650.0,5650.0,68655000
2023-12-12,4445.41650390625,5800.0,5825.0,5750.0,5800.0,55110500
2023-12-13,4387.9326171875,5725.0,5775.0,5700.0,5750.0,121450600
2023-12-14,4560.38427734375,5950.0,6025.0,5800.0,5825.0,171595800
2023-12-15,4522.06201171875,5900.0,6000.0,5900.0,5950.0,142382200
2023-12-18,4541.22265625,5925.0,5950.0,5850.0,5850.0,101458600
2023-12-19,4579.54541015625,5975.0,5975.0,5925.0,5950.0,40763200
2023-12-20,4541.22265625,5925.0,5975.0,5900.0,5900.0,65361000
2023-12-21,4579.54541015625,5975.0,5975.0,5925.0,5950.0,50363900
2023-12-22,4579.54541015625,5975.0,5975.0,5925.0,5950.0,29975600
2023-12-27,4598.70703125,6000.0,6025.0,5925.0,6000.0,43114900
2023-12-28,4694.5126953125,6125.0,6150.0,6000.0,6050.0,75118700
2023-12-29,4637.029296875,6050.0,6125.0,6000.0,6125.0,63097100
2024-01-02,4694.5126953125,6125.0,6125.0,6025.0,6050.0,26235700
2024-01-03,4675.35205078125,6100.0,6150.0,6050.0,6100.0,30053900
2024-01-04,4866.96484375,6350.0,6400.0,6100.0,6125.0,135344500
2024-01-05,4924.4482421875,6425.0,6475.0,6350.0,6400.0,114339400
2024-01-08,4905.287109375,6400.0,6600.0,6375.0,6500.0,151018300
2024-01-09,4886.1259765625,6375.0,6450.0,6350.0,6425.0,77953400
2024-01-10,4924.4482421875,6425.0,6450.0,6325.0,6375.0,50019800
2024-01-11,4943.60986328125,6450.0,6500.0,6400.0,6425.0,32120200
2024-01-12,5039.416015625,6575.0,6675.0,6525.0,6575.0,114039700
2024-01-15,4981.93212890625,6500.0,6625.0,6475.0,6575.0,83066800
2024-01-16,5001.09375,6525.0,6625.0,6500.0,6525.0,83516800
2024-01-17,5001.09375,6525.0,6625.0,6500.0,6525.0,80929000
2024-01-18,5001.09375,6525.0,6550.0,6475.0,6525.0,78209900
2024-01-19,5001.09375,6525.0,6525.0,6425.0,6500.0,74814000
2024-01-22,4981.93212890625,6500.0,6550.0,6450.0,6500.0,96993100
2024-01-23,4981.93212890625,6500.0,6550.0,6450.0,6525.0,77037800
2024-01-24,4905.287109375,6400.0,6475.0,6350.0,6450.0,97290600
2024-01-25,4809.48095703125,6275.0,6400.0,6250.0,6325.0,99094100
2024-01-26,4828.64208984375,6300.0,6325.0,6225.0,6250.0,77236800
2024-01-29,4962.77099609375,6475.0,6475.0,6275.0,6350.0,124753000
2024-01-30,5096.900390625,6650.0,6700.0,6450.0,6475.0,123330900
2024-01-31,5096.900390625,6650.0,6700.0,6650.0,6650.0,128185000
2024-02-01,5020.25537109375,6550.0,6625.0,6500.0,6575.0,168145800
2024-02-02,5116.0615234375,6675.0,6675.0,6600.0,6625.0,120116200
2024-02-05,5231.02978515625,6825.0,6950.0,6675.0,6700.0,150535100
2024-02-06,5250.19091796875,6850.0,6925.0,6775.0,6825.0,90146000
2024-02-07,5326.8359375,6950.0,6950.0,6850.0,6875.0,88745500
2024-02-12,5441.80322265625,7100.0,7200.0,7050.0,7150.0,162771300
2024-02-13,5384.31982421875,7025.0,7125.0,7025.0,7100.0,102668900
2024-02-15,5518.4482421875,7200.0,7375.0,7150.0,7300.0,220530000
2024-02-16,5518.4482421875,7200.0,7400.0,7200.0,7375.0,142022100
2024-02-19,5480.1259765625,7150.0,7325.0,7125.0,7150.0,83753500
2024-02-20,5480.1259765625,7150.0,7250.0,7150.0,7250.0,87312000
2024-02-21,5556.7705078125,7250.0,7250.0,7075.0,7125.0,128063900
2024-02-22,5441.80322265625,7100.0,7200.0,7100.0,7175.0,85735800
2024-02-23,5403.48046875,7050.0,7100.0,7000.0,7050.0,109404700
2024-02-26,5403.48046875,7050.0,7075.0,6950.0,6950.0,65407700
2024-02-27,5422.64208984375,7075.0,7100.0,6975.0,6975.0,58066100
2024-02-28,5460.96484375,7125.0,7125.0,7025.0,7025.0,49888400
2024-02-29,5365.15869140625,7000.0,7150.0,7000.0,7125.0,150713600
2024-03-01,5384.31982421875,7025.0,7075.0,6975.0,7050.0,90739400
2024-03-04,5384.31982421875,7025.0,7050.0,6975.0,7000.0,44707200
2024-03-05,5384.31982421875,7025.0,7100.0,7000.0,7075.0,92557200
2024-03-06,5422.64208984375,7075.0,7100.0,7000.0,7000.0,74178100
2024-03-07,5441.80322265625,7100.0,7125.0,7025.0,7075.0,94950400
2024-03-08,5460.96484375,7125.0,7175.0,7100.0,7150.0,109032400
2024-03-13,5575.93212890625,7275.0,7275.0,7150.0,7250.0,126022700
2024-03-14,5671.73828125,7400.0,7400.0,7225.0,7250.0,161193000
2024-03-15,5671.73828125,7400.0,7500.0,7275.0,7450.0,250581100
2024-03-18,5499.28759765625,7175.0,7425.0,7175.0,7425.0,105778200
2024-03-19,5575.93212890625,7275.0,7350.0,7225.0,7250.0,100836600
2024-03-20,5679.82666015625,7050.0,7050.0,7000.0,7050.0,83416700
2024-03-21,5679.82666015625,7050.0,7200.0,7050.0,7100.0,81774800
2024-03-22,5679.82666015625,7050.0,7075.0,6950.0,7000.0,65219900
2024-03-25,5840.9560546875,7250.0,7250.0,7000.0,7250.0,78212700
2024-03-26,5780.53271484375,7175.0,7225.0,7125.0,7225.0,74274300
2024-03-27,5780.53271484375,7175.0,7250.0,7175.0,7200.0,46295700
2024-03-28,5840.9560546875,7250.0,7250.0,7125.0,7150.0,90900900
2024-04-01,5558.9794921875,6900.0,7250.0,6750.0,7250.0,158358600
2024-04-02,5558.9794921875,6900.0,6900.0,6700.0,6900.0,135764900
2024-04-03,5458.2734375,6775.0,6950.0,6675.0,6950.0,115372600
2024-04-04,5538.83837890625,6875.0,6925.0,6750.0,6750.0,63174900
2024-04-05,5498.5556640625,6825.0,6900.0,6825.0,6825.0,46111500
2024-04-16,5337.42578125,6625.0,6725.0,6300.0,6350.0,180012400
2024-04-17,5337.42578125,6625.0,6775.0,6625.0,6700.0,83840200
2024-04-18,5478.41455078125,6800.0,6900.0,6725.0,6800.0,106893900
2024-04-19,5417.99072265625,6725.0,6800.0,6650.0,6725.0,47943300
2024-04-22,5417.99072265625,6725.0,6875.0,6575.0,6875.0,121727900
2024-04-23,5498.5556640625,6825.0,6925.0,6725.0,6850.0,106699200
2024-04-24,5679.82666015625,7050.0,7050.0,6900.0,6925.0,117586500
2024-04-25,5599.26171875,6950.0,7075.0,6925.0,7050.0,111803500
2024-04-26,5438.13232421875,6750.0,7025.0,6750.0,7000.0,125875000
2024-04-29,5579.12060546875,6925.0,6950.0,6650.0,6650.0,77938400
2024-04-30,5558.9794921875,6900.0,7050.0,6775.0,6800.0,189991300
2024-05-02,5095.73095703125,6325.0,6800.0,6050.0,6800.0,501849300
2024-05-03,4954.7421875,6150.0,6425.0,6050.0,6300.0,269305400
2024-05-06,5055.4482421875,6275.0,6400.0,6150.0,6250.0,184234200
2024-05-07,5055.4482421875,6275.0,6400.0,6250.0,6325.0,130410300
2024-05-08,5055.4482421875,6275.0,6450.0,6250.0,6325.0,117065300
2024-05-13,4995.02490234375,6200.0,6275.0,6125.0,6200.0,128638300
2024-05-14,4995.02490234375,6200.0,6300.0,6175.0,6175.0,94048400
2024-05-15,5136.013671875,6375.0,6400.0,6200.0,6200.0,80923000
2024-05-16,5115.8720703125,6350.0,6500.0,6325.0,6450.0,114806300
2024-05-17,5297.1435546875,6575.0,6650.0,6350.0,6350.0,133153900
2024-05-20,5095.73095703125,6325.0,6625.0,6200.0,6550.0,168796000
2024-05-21,4854.0361328125,6025.0,6275.0,5975.0,6225.0,307362900
2024-05-22,4874.17724609375,6050.0,6150.0,5950.0,6000.0,171675900
2024-05-27,4692.90625,5825.0,6050.0,5825.0,6025.0,258450900
2024-05-28,4793.61279296875,5950.0,6025.0,5825.0,5850.0,93701700
2024-05-29,4672.76513671875,5800.0,5875.0,5700.0,5825.0,169386300
2024-05-30,4733.1884765625,5875.0,6000.0,5525.0,5775.0,236632600
2024-05-31,4753.330078125,5900.0,6025.0,5900.0,6000.0,169567000
2024-06-03,4914.4599609375,6100.0,6150.0,6025.0,6075.0,92525600
2024-06-04,4954.7421875,6150.0,6275.0,6125.0,6150.0,137800600
2024-06-05,4833.89501953125,6000.0,6150.0,5975.0,6125.0,102327300
2024-06-06,4974.88330078125,6175.0,6200.0,6075.0,6125.0,85735200
2024-06-07,5055.4482421875,6275.0,6275.0,6150.0,6250.0,99092800
2024-06-10,5055.4482421875,6275.0,6350.0,6200.0,6275.0,80154400
2024-06-11,4934.6005859375,6125.0,6250.0,6125.0,6200.0,56254400
2024-06-12,4773.47119140625,5925.0,6075.0,5900.0,6050.0,120857200
2024-06-13,4733.1884765625,5875.0,6000.0,5850.0,5975.0,162616700
2024-06-14,4632.48291015625,5750.0,5875.0,5650.0,5850.0,203241500
2024-06-19,4632.48291015625,5750.0,5850.0,5675.0,5775.0,116004200
2024-06-20,4793.61279296875,5950.0,5950.0,5750.0,5825.0,82660000
2024-06-21,4934.6005859375,6125.0,6200.0,6025.0,6050.0,184240600
2024-06-24,4833.89501953125,6000.0,6125.0,6000.0,6075.0,58831900
2024-06-25,4773.47119140625,5925.0,5975.0,5825.0,5925.0,159983800
2024-06-26,4713.04736328125,5850.0,6025.0,5850.0,5950.0,92895700
2024-06-27,4833.89501953125,6000.0,6075.0,5875.0,5900.0,117602400
2024-06-28,4954.7421875,6150.0,6250.0,6000.0,6000.0,191371600
2024-07-01,5035.3076171875,6250.0,6250.0,6100.0,6175.0,100408200
2024-07-02,4995.02490234375,6200.0,6350.0,6150.0,6275.0,159356600
2024-07-03,5015.166015625,6225.0,6300.0,6100.0,6275.0,70017100
2024-07-04,5035.3076171875,6250.0,6400.0,6225.0,6250.0,90147800
2024-07-05,5176.2958984375,6425.0,6500.0,6300.0,6325.0,111646800
2024-07-08,5015.166015625,6225.0,6425.0,6200.0,6400.0,138144000
2024-07-09,5136.013671875,6375.0,6400.0,6200.0,6225.0,84177600
2024-07-10,5136.013671875,6375.0,6450.0,6300.0,6375.0,59685300
2024-07-11,5156.15478515625,6400.0,6425.0,6350.0,6400.0,66789800
2024-07-12,5176.2958984375,6425.0,6550.0,6400.0,6450.0,136132200
2024-07-15,5115.8720703125,6350.0,6450.0,6300.0,6450.0,66071800
2024-07-16,5115.8720703125,6350.0,6400.0,6300.0,6400.0,64687900
2024-07-17,5196.4375,6450.0,6525.0,6375.0,6450.0,109729800
